Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG40,OUT013,666.711875635024
FDZ28,OUT019,268.7293748312442
FDE02,OUT045,1520.6213026846365
FDU60,OUT049,2783.128534737162
FDM21,OUT013,4069.574443972014
FDV52,OUT019,103.13894170275455
NCW06,OUT013,3065.9711172463262
FDX36,OUT035,3742.3442622524485
FDT35,OUT027,4164.178107121733
NCL19,OUT010,294.0410958513444
NCD31,OUT046,2563.230012890607
FDE53,OUT019,-82.75798418198309
FDW58,OUT019,-92.91407350441563
DRF48,OUT046,2946.5635226209747
FDW57,OUT035,2992.6043296011353
DRH13,OUT017,1876.6934584395824
FDT33,OUT013,2802.247785739864
DRK47,OUT027,4986.276823548208
FDY22,OUT010,356.04503365775963
FDC35,OUT019,1463.5627464672725
FDO03,OUT013,3712.4670623055786
FDF24,OUT045,1347.0479107173996
FDF56,OUT018,2577.231764224692
FDD28,OUT013,1045.2283906474997
FDG53,OUT027,3695.4026898854536
FDO27,OUT019,-194.09616420554175
NCF54,OUT018,2373.815549836499
FDC20,OUT027,2363.761020850642
FDU10,OUT046,697.8942830102493
DRA24,OUT018,2302.8349774296967
FDA02,OUT010,398.71017771033667
FDG10,OUT017,1180.2797257073387
FDW39,OUT010,943.2106290248012
FDP04,OUT019,-741.3563353173286
NCM55,OUT013,2967.904974727648
FDG47,OUT045,4057.0811510985086
NCU41,OUT017,3128.034390394926
NCK31,OUT017,1012.1817185934768
FDZ46,OUT045,1767.126073689122
FDU13,OUT027,3802.6408418337123
NCF19,OUT045,808.567040288882
NCJ43,OUT013,2815.4086769722617
NCJ05,OUT045,2374.831244361109
FDS04,OUT027,3694.9124900322595
FDX28,OUT010,-296.5400696328622
FDB41,OUT027,2275.273258453734
FDG53,OUT046,2237.035896090903
FDL15,OUT010,454.52090335119465
FDQ08,OUT049,1153.6335323450842
DRN36,OUT013,1626.7152911704611
FDI46,OUT013,4049.4240623837277
FDG16,OUT027,4805.31606178168
FDV32,OUT013,1139.1684257483025
FDF44,OUT010,237.86441985165828
FDK04,OUT018,673.2567766252615
NCA41,OUT013,3087.2802394963974
FDD51,OUT017,905.9727590238496
NCZ53,OUT045,2952.256374620977
FDP01,OUT027,3896.418278726008
FDY25,OUT049,2966.5121267624086
FDB17,OUT018,2540.572169475155
NCV54,OUT018,1603.631331695178
FDJ32,OUT017,1203.6234294975939
FDA37,OUT049,2164.447534581239
FDG35,OUT035,2884.291029561008
NCM05,OUT018,3876.763649435688
FDG45,OUT046,3336.4286941868772
FDH28,OUT013,789.8643411770693
NCE18,OUT049,3990.2318351862154
FDH38,OUT045,1898.350683667722
FDR56,OUT013,3232.4646308347983
FDH17,OUT027,3047.45054268654
FDD39,OUT049,3511.96322875962
FDB41,OUT049,931.0619812012976
NCR53,OUT046,3472.3591487290187
FDX46,OUT017,1164.2017244170202
FDV28,OUT049,760.0674323846881
FDA08,OUT018,2372.062596972377
FDH45,OUT017,911.7088853592993
NCS38,OUT010,-118.01213896801778
FDD40,OUT010,1117.1023244615094
DRM59,OUT035,2606.5600009364252
NCJ43,OUT018,2480.4136800508495
NCN29,OUT013,896.3659109528704
NCC19,OUT045,3011.2609490077243
FDR56,OUT035,3278.84892697052
FDZ43,OUT049,3952.5282448473304
FDJ32,OUT010,-900.1557156359986
DRH03,OUT017,1616.6960289752506
NCZ54,OUT035,2710.5637330639156
FDE26,OUT017,2477.338385187377
FDS03,OUT045,1062.0060231191808
DRZ24,OUT019,102.69602640504411
FDO48,OUT027,4951.444721719094
FDW39,OUT049,2942.420386077667
NCK05,OUT049,1090.722083016487
NCK30,OUT017,4102.827778112643
FDT27,OUT018,3439.3115913676897
FDS08,OUT019,999.2490451839037
NCJ19,OUT049,995.5352779720499
FDC58,OUT045,733.6762406240679
DRE37,OUT013,3029.8740723715327
FDW02,OUT035,2261.899667098942
FDJ02,OUT010,443.60032329818256
FDX09,OUT045,2795.8210229028623
FDT31,OUT010,987.0971661275962
FDI24,OUT049,2920.6363698909013
FDY09,OUT045,2748.09375147126
FDV28,OUT045,631.876180114677
DRM47,OUT049,3134.2046189229177
FDT52,OUT019,2099.5101106418797
FDI48,OUT018,651.1741002195001
FDY55,OUT017,4144.643220698544
FDU48,OUT013,2144.6936010021122
FDN25,OUT045,982.5780777993341
FDP20,OUT049,2098.5974495414816
FDJ15,OUT013,3057.091214779263
FDD04,OUT018,1917.8685792843658
FDY58,OUT045,3593.5931674929984
FDR37,OUT018,2622.556039573635
FDF44,OUT013,2217.8101372369642
FDD32,OUT045,1355.1256838121044
FDR57,OUT017,2705.072725785039
DRG39,OUT027,2349.737102115444
FDX15,OUT017,2639.955779740525
DRN37,OUT045,2609.8373702253716
FDW40,OUT027,3740.05274763149
FDB32,OUT049,1585.0916524992845
FDM40,OUT018,1988.8156439979327
FDE39,OUT027,3376.2321886216296
DRH49,OUT017,1450.2026888809378
FDT46,OUT049,951.2729529636297
NCF06,OUT035,4194.563889268669
FDP07,OUT017,3209.8529807977307
FDC04,OUT013,3831.228019031341
FDZ32,OUT017,1885.9071920156603
FDD50,OUT045,2636.126843526231
FDU56,OUT017,3045.1392727039934
FDV34,OUT017,1390.7742814445844
NCY41,OUT013,685.5460030818098
NCK18,OUT046,2591.4857543046337
DRH25,OUT049,951.9966492176926
FDT57,OUT046,3696.058564994034
FDV56,OUT018,1454.0465944203202
FDV12,OUT045,1582.8760974473846
FDN52,OUT017,1644.3893646402012
FDX38,OUT035,1027.668157452636
FDE47,OUT018,1655.6644037325282
NCO07,OUT013,3401.9359682472264
FDV09,OUT027,3827.80070341364
FDZ23,OUT019,1157.8344224100906
DRH51,OUT018,1102.5136924281178
NCY54,OUT045,2697.6825520477732
DRG49,OUT013,3947.8029951848466
NCC19,OUT049,3148.826111415799
NCV53,OUT045,3767.9340377596905
FDZ47,OUT019,-131.39856578947115
NCO26,OUT018,1543.2242784879477
NCP02,OUT045,1007.8121359053957
NCW30,OUT018,3783.3305023642265
NCN55,OUT046,3726.046212713901
FDB20,OUT010,-679.8059281703154
DRL11,OUT013,2565.898925004269
DRD60,OUT045,2829.1512414643075
FDW14,OUT010,-450.94445439937675
FDL27,OUT010,-821.5102302984932
FDU09,OUT018,703.8902312212099
DRH36,OUT027,2661.055605825679
FDP34,OUT027,3915.7462712748747
FDE04,OUT017,2978.581336758927
FDZ57,OUT027,3566.8071767905803
FDF02,OUT010,-285.7409559971102
FDG28,OUT045,3890.137750130225
NCI31,OUT046,536.3124427337505
FDT43,OUT013,929.3750096530143
FDU20,OUT046,1928.3260251405745
FDD53,OUT013,799.3110894796066
FDW15,OUT045,2385.895898541187
NCT53,OUT045,2576.773987084945
NCG55,OUT027,3262.7424446839323
FDD48,OUT035,1996.3269182394772
FDG47,OUT049,4223.786451065227
FDI21,OUT017,1280.4208656185606
FDT27,OUT017,3876.460897796251
DRO35,OUT013,1936.9355783925275
FDD33,OUT017,3805.4494338183936
FDC04,OUT035,3943.564103487256
FDY34,OUT013,2733.7220446516967
DRJ49,OUT049,2166.4592194841885
FDE05,OUT049,2444.3558871211835
FDU31,OUT017,3643.257249445861
NCN19,OUT027,4393.369781404132
FDK56,OUT027,4361.274963519765
FDK58,OUT017,1863.1309208550595
NCJ42,OUT035,1752.9058189160517
FDZ34,OUT027,4469.511507893418
FDA52,OUT018,2507.531820593738
NCR29,OUT013,1017.7337147585903
FDT48,OUT035,3335.6347304529218
DRJ51,OUT019,1777.3612871611504
NCS54,OUT046,2754.197175421921
FDV01,OUT035,2620.7802611396205
DRG51,OUT027,4022.228186624432
NCG42,OUT013,2131.0591245128385
FDA51,OUT049,2017.8168561406367
FDV19,OUT010,622.5712375521202
NCT18,OUT045,2830.625077210452
NCS41,OUT045,2876.733594019567
FDO03,OUT046,3607.197266561262
FDL12,OUT010,-893.9496228054225
FDY37,OUT010,366.26989780934895
FDI58,OUT049,1669.2223268337655
FDT28,OUT018,2068.8836964044262
NCC42,OUT010,231.35362004916078
FDO01,OUT017,2228.900991272065
FDJ02,OUT013,2434.720858390441
FDQ04,OUT018,455.6055261209154
DRL47,OUT013,2046.1343186573554
FDZ32,OUT035,1937.2253958639433
FDC35,OUT035,3432.6614801556047
FDX14,OUT045,1182.9434834819845
FDZ35,OUT013,1815.790887907623
FDL14,OUT013,2611.997612636906
FDO04,OUT049,1009.5425815210765
DRK11,OUT017,2546.33345127245
FDB44,OUT018,3049.299754338819
FDZ50,OUT049,3059.9359168961205
FDI12,OUT027,2927.173118101963
FDU43,OUT017,3881.7469207533923
FDD58,OUT010,-338.98769584168156
FDB27,OUT017,3247.5594883014764
FDB04,OUT018,1154.9388242366517
NCO17,OUT013,1973.040817030886
FDL12,OUT017,1147.4162790641258
DRJ13,OUT049,2637.4308725110177
FDD57,OUT045,1527.0452127314934
FDW19,OUT035,1980.0229805514246
DRD27,OUT018,1288.0836231438147
FDH27,OUT027,3746.8858119610377
NCW30,OUT027,5493.762911255327
FDR40,OUT018,1075.5020264344414
FDG05,OUT013,2613.994799334765
NCY41,OUT019,-1206.4644106993744
FDI38,OUT018,2994.299779459085
FDR20,OUT046,728.1760698941055
FDE09,OUT017,1922.271616276383
FDN50,OUT019,-223.9319863007396
DRF27,OUT045,2409.339865797745
DRF51,OUT013,708.8831155919365
NCO02,OUT019,-708.4078123037683
FDB51,OUT027,2474.401818936235
FDJ50,OUT013,988.7813794779622
FDN52,OUT013,1523.5845386789322
FDX14,OUT013,1329.8495304549315
FDT27,OUT019,1934.3037268209382
FDV10,OUT013,858.1735866285467
FDU33,OUT046,804.0828390859317
FDU58,OUT046,2978.582625533876
NCP42,OUT027,4494.328307231171
FDL51,OUT027,4845.29687278075
DRH15,OUT027,2207.6869570155986
FDU16,OUT017,1557.5989516494137
FDW15,OUT017,2553.935388694016
FDQ44,OUT045,1904.4068630097815
NCI06,OUT027,4266.13924426673
DRK23,OUT019,2144.2750032244285
FDC28,OUT035,1933.1151026390726
NCY17,OUT019,-1087.4427915774327
NCV05,OUT018,2136.7844836014583
FDM34,OUT019,304.00276599335723
DRD60,OUT027,4318.735423684142
FDT38,OUT046,1345.8462593084303
FDQ57,OUT018,2033.9392931557766
FDE59,OUT027,2067.8941996612616
NCM43,OUT046,2534.645552048096
DRI51,OUT049,2778.5700794976924
NCG30,OUT017,2088.62331443536
NCK54,OUT035,1975.5170051236723
FDQ16,OUT019,-46.20102651669623
FDI36,OUT013,3229.137164387217
FDX16,OUT027,3801.631435029589
FDA34,OUT046,2725.2976755135714
FDJ48,OUT018,3592.832961986035
FDU47,OUT035,2396.59998607131
FDS39,OUT046,2270.2567176239863
FDD11,OUT046,3909.9899377104884
FDM16,OUT027,2697.934884356364
FDU56,OUT018,2572.712458182338
FDQ32,OUT017,2128.2020564337986
DRK35,OUT013,771.8012379998029
FDA58,OUT049,3787.9709860252005
DRG48,OUT019,471.19823482650895
FDT59,OUT010,1689.4079922809372
FDQ31,OUT019,-304.8037687456797
FDS51,OUT018,751.8769758013271
FDW32,OUT027,2899.8911554816705
FDI15,OUT027,5573.898002791617
NCV30,OUT017,1131.4150089743482
DRG25,OUT049,3061.435280556658
FDT02,OUT013,669.6920726455013
FDO33,OUT027,3270.582092707051
FDP38,OUT035,1024.9542906376173
FDZ45,OUT035,3256.54550786633
NCA54,OUT027,4267.666073333916
FDU33,OUT017,988.5700685306356
FDN58,OUT017,3854.293937492467
FDI05,OUT045,1283.7796282301401
FDM57,OUT019,-418.4949250411204
NCS42,OUT027,2877.8509204684206
FDB57,OUT045,3477.074072529073
FDC03,OUT045,3135.6791577491213
FDZ58,OUT013,1983.4752365033264
NCK29,OUT045,1985.027766766629
NCR53,OUT045,3493.420637022042
FDE26,OUT027,3751.063337364364
FDU52,OUT049,2575.451078536732
FDE41,OUT027,2851.7426063537296
FDU38,OUT018,2703.400106717964
FDA52,OUT017,2960.1105302784363
FDW46,OUT046,1100.0141483944328
DRI59,OUT035,3685.2773414495396
FDT38,OUT035,1508.058798931269
FDL33,OUT018,2826.2575499821123
FDQ01,OUT027,5444.504663271889
FDJ08,OUT046,2986.079522011216
FDQ47,OUT049,799.9370712851219
NCZ18,OUT013,4028.3825619571985
FDE29,OUT017,1166.940470812479
FDF10,OUT027,3814.952716939829
FDC48,OUT049,1479.6486608145995
FDY58,OUT013,3674.5444065685965
NCX30,OUT010,1895.6429972951457
FDV11,OUT013,2931.9527139798292
FDT46,OUT046,814.1090179719813
DRD01,OUT019,-836.9041091839416
FDQ11,OUT013,4172.079776424534
NCM41,OUT017,1612.4497595179537
NCC55,OUT013,708.3082255304222
FDG45,OUT027,4804.618835488502
NCQ54,OUT049,2713.609302910127
FDM34,OUT045,2023.1291887594714
FDD17,OUT019,1920.77228342318
FDN38,OUT027,5402.309323423509
FDB53,OUT018,2055.8119813771564
NCL06,OUT035,4224.9433214235605
NCV18,OUT019,-482.33852991476374
FDX25,OUT013,2936.3068816182918
FDB39,OUT046,903.4915297870323
FDC33,OUT049,3273.103544060267
NCO14,OUT018,461.8770801561523
FDA58,OUT027,5160.089886401935
NCQ02,OUT017,3072.554986127545
NCR53,OUT017,3690.585547382652
FDN52,OUT046,1459.901301146378
FDG26,OUT046,3957.4243654047978
FDE23,OUT027,2285.5289148575703
DRI37,OUT013,1039.9831913928622
DRH37,OUT018,2299.3997943465492
FDO01,OUT035,2198.9270774349297
FDK45,OUT049,1934.172956285087
FDP23,OUT049,3547.754174751858
FDM33,OUT035,3588.7153397114844
FDD36,OUT017,2063.8890994618832
FDL56,OUT017,1526.252704794958
FDT27,OUT010,1806.053576630642
FDG52,OUT017,901.1158622866175
NCL42,OUT035,3925.7515761954205
DRJ24,OUT046,2893.4403500862722
FDV38,OUT046,828.0398632168487
FDT35,OUT045,2680.0308245667106
FDY51,OUT045,3422.261348408185
FDC37,OUT017,1838.215571126331
NCP43,OUT013,2904.096371112281
FDO33,OUT045,1773.0809512827577
FDW04,OUT018,1853.8758746715662
NCC31,OUT046,2432.1672732976776
FDK22,OUT049,3515.0988774441635
FDJ50,OUT017,1085.0801460306589
FDV13,OUT017,1619.8532677865514
DRL60,OUT017,2569.1223485777136
FDW03,OUT017,1900.053240037989
FDY27,OUT035,2984.2835184025407
FDB39,OUT027,2355.4125297018363
FDU59,OUT045,2583.988365232362
FDZ57,OUT049,2224.3588399170944
FDO21,OUT049,3689.5606980127004
FDS43,OUT018,2666.151475700134
FDU28,OUT010,1051.3756631523574
FDC51,OUT010,60.19602954426699
FDW16,OUT010,-422.7994165803085
FDP32,OUT010,84.09845066319042
FDB60,OUT019,1272.6975873132567
NCQ30,OUT046,1898.5004810636046
FDD26,OUT049,3082.625972805732
FDI44,OUT045,1229.2634765677967
DRH23,OUT046,887.9404842407389
FDO44,OUT046,1735.4730375934746
FDG04,OUT046,2923.59124716389
FDM32,OUT027,2926.116911434572
FDM09,OUT013,2809.9567264369107
FDZ47,OUT013,1682.3858306449506
FDM40,OUT027,3711.5034322889333
FDY48,OUT017,1780.2007688037047
NCM30,OUT045,666.6679314794944
FDX36,OUT010,1654.027903405537
DRF03,OUT017,790.2560120099834
FDN51,OUT049,4191.7712847411585
FDM57,OUT049,1529.0465928974309
FDB35,OUT049,1667.5280977623372
FDY13,OUT027,2716.84011478291
FDA37,OUT017,2227.130959082521
NCX53,OUT017,2357.6485419645496
FDD59,OUT018,1079.1150757950315
FDX10,OUT019,-1123.3940297375143
FDC03,OUT018,2848.161978079739
FDW43,OUT035,3712.694749037902
FDW10,OUT046,2713.780589958215
FDY14,OUT027,5553.215732521819
FDV43,OUT045,738.1271578412991
FDO40,OUT013,2445.3825846995505
FDP46,OUT027,2917.457843872695
NCE43,OUT019,838.6492457813586
FDD05,OUT035,2040.0086007023453
FDJ60,OUT010,694.2158561629641
DRE27,OUT018,1245.1870143117756
FDO11,OUT035,4142.296384016161
DRG11,OUT027,3160.071610889846
FDK33,OUT010,1409.558568221999
DRM23,OUT045,2646.740487788944
FDJ02,OUT027,3811.9082299071842
NCZ05,OUT045,1665.5963398407662
NCL30,OUT013,2052.9756186906016
FDZ19,OUT018,2482.5336653795507
FDM45,OUT049,2100.2839360187504
FDO36,OUT046,2756.6348852693686
NCK31,OUT045,833.4013826901642
DRJ37,OUT045,2415.5868533392863
FDP24,OUT018,1588.1500623119691
FDF46,OUT013,1947.9259626163948
FDX46,OUT019,-784.1274286096127
NCL18,OUT045,2982.609673638751
FDJ26,OUT013,3454.1479681165542
FDJ07,OUT045,1853.4364699698647
FDY15,OUT013,2553.748010860891
DRG01,OUT045,1193.4360468190287
FDF58,OUT045,1058.039406797433
FDZ14,OUT019,181.74776410729385
FDP31,OUT049,1193.6101642299116
FDH45,OUT013,843.0427599224674
FDA09,OUT010,905.8993856951433
FDW31,OUT035,3328.2093510603154
FDA57,OUT046,657.2229705933423
NCE55,OUT035,2933.8378523325796
FDC17,OUT019,1531.1180622965032
FDC59,OUT013,1177.6016389275546
FDA22,OUT013,2755.4488065811834
FDK52,OUT035,3650.949125070594
NCM26,OUT046,2342.9665952652826
NCT53,OUT035,2796.1356140784915
FDW45,OUT018,2044.9111399194273
NCI18,OUT035,3600.4612736497575
FDE38,OUT018,2328.159648218662
FDF08,OUT019,-314.94021066031723
FDY58,OUT010,1661.484378209587
FDF58,OUT019,-752.75364484532
FDX39,OUT017,3489.764861751197
FDB44,OUT049,3448.3017505125786
FDF28,OUT013,2126.0406242202944
FDE39,OUT013,1977.4487925893156
FDT37,OUT018,3657.2487053052723
FDZ45,OUT017,3272.703240599861
FDO40,OUT035,2523.9771288237876
FDM57,OUT027,2877.7873303625574
DRG36,OUT017,2845.8612027168274
FDY36,OUT010,-762.8717528491967
DRL60,OUT027,3840.7627809898986
FDS25,OUT019,10.764080018768936
DRF49,OUT027,3231.099606775814
FDP16,OUT045,3802.615396813616
FDS60,OUT049,2925.3455846878214
FDU15,OUT027,2152.5273386905756
FDK43,OUT046,2010.078686976045
FDN25,OUT046,1018.2563658058106
FDE53,OUT049,1800.582942210566
FDB22,OUT013,2564.1320120842665
FDE39,OUT017,2084.4791894011237
FDX35,OUT035,3791.558617837274
NCG54,OUT049,2768.8081604975573
FDH27,OUT035,2490.255897055199
NCK42,OUT013,3469.8539827791296
FDS25,OUT049,1921.131573022582
FDI10,OUT018,2493.2910909051616
FDU35,OUT035,1796.763702669084
FDI04,OUT017,3322.7022488143834
DRK23,OUT035,4101.02926971793
FDB53,OUT019,535.450409619655
FDY02,OUT049,4260.228243883332
FDM60,OUT035,903.2283712454802
NCJ31,OUT010,1750.8173899770477
DRP35,OUT017,2131.5658559728327
NCQ30,OUT018,1667.3355805291458
DRL11,OUT010,566.3857959739918
FDU01,OUT013,3006.434736984055
FDR39,OUT035,2963.521904136314
FDO08,OUT046,2646.3847346479515
FDC02,OUT045,4027.0341291497116
NCZ29,OUT035,2154.0174836287706
FDF29,OUT010,180.5024277305737
FDZ23,OUT017,3124.3684064420745
NCU53,OUT018,2323.347642336749
NCW30,OUT013,4134.918237147189
NCM26,OUT027,3875.6974845303193
FDV50,OUT027,3398.186128950112
FDW15,OUT049,2463.6449222327765
FDI35,OUT027,4323.60522761672
FDO11,OUT017,4117.053636881274
FDN48,OUT046,1465.5619319743605
NCA17,OUT049,2428.090301543366
NCN54,OUT013,1321.526252976735
FDP22,OUT013,957.1816336888498
NCB54,OUT035,2165.2755147311855
FDD08,OUT045,662.6457790529525
DRM48,OUT010,-1339.2935813289912
FDG41,OUT027,3260.1419149476415
FDE44,OUT027,2263.9585748107493
FDE26,OUT035,2451.9843874307994
NCS38,OUT013,1893.186868756156
NCJ54,OUT018,3312.4115142375895
FDI40,OUT019,-171.8988393493787
FDN45,OUT018,3190.8934739953615
FDU43,OUT046,3744.7847494831913
FDI04,OUT010,1204.6451663572304
NCC07,OUT018,1345.3985873098216
NCC07,OUT019,-140.2073214286196
NCD18,OUT045,3577.680944435938
FDU55,OUT035,4179.6078229999075
FDX59,OUT035,780.5804946859053
FDR52,OUT049,3154.690608034281
NCP17,OUT013,1081.7187210275383
FDQ32,OUT045,1961.6948404164114
NCT17,OUT049,3057.409211321631
FDO10,OUT049,1110.3353611255316
FDE32,OUT049,705.7344937442929
FDN44,OUT045,2488.1664923557073
FDH02,OUT035,1665.142383242119
FDK60,OUT013,1702.5942489892168
FDS24,OUT019,-355.096267863417
FDL03,OUT010,1192.7413429661322
FDB46,OUT027,4828.3615133211915
FDO48,OUT049,3634.8554191162248
FDZ39,OUT049,1784.738948522002
FDT02,OUT027,2060.5764653463593
FDC50,OUT013,1593.0509784021426
FDP39,OUT035,1018.0923871630839
DRG15,OUT018,724.7699689553225
FDP10,OUT018,1347.7822266735016
FDF53,OUT027,4356.562918854569
FDN34,OUT045,2710.9457220116287
FDK02,OUT045,1912.599220446929
FDC23,OUT045,2744.867196826271
FDJ10,OUT019,463.47807642692146
FDE53,OUT035,1879.3113048466116
FDR25,OUT035,4340.846580539117
FDW50,OUT046,2587.9074549938314
FDS09,OUT049,1033.96304744367
FDW49,OUT010,831.0973149834081
FDU51,OUT046,2801.141387316002
FDF28,OUT018,1751.4408523516624
NCY30,OUT018,2488.02417239357
FDD44,OUT045,4108.405427670377
FDX09,OUT017,2963.8587859728987
NCF30,OUT013,2048.3128498730853
FDZ50,OUT019,1160.514648072597
FDW37,OUT013,1495.678296876753
FDD11,OUT049,4083.9632468289356
DRH39,OUT018,894.9339046851888
FDA36,OUT049,3039.8614552294785
NCG43,OUT049,1546.7909721266055
FDF02,OUT035,1800.25639605643
FDP57,OUT027,3084.381541265878
NCE42,OUT017,3731.7703602332635
NCR38,OUT027,5379.712809406946
FDP03,OUT019,236.81381548980858
FDO51,OUT035,952.6196886357179
NCQ42,OUT046,1967.6554509632729
NCM41,OUT046,1414.1327076172865
FDH48,OUT027,2825.650272002301
DRF60,OUT046,3676.4287662332413
FDJ27,OUT035,1805.956062739799
FDQ14,OUT013,2485.6396946298128
FDN27,OUT017,2008.19270937889
NCQ02,OUT046,2927.910760325523
FDJ33,OUT049,2160.4830905834983
FDP07,OUT027,4526.048677196274
DRE01,OUT049,3880.3355566874015
FDU36,OUT045,1625.8100505916773
FDL28,OUT017,3794.304015558514
NCX53,OUT046,2165.460879884748
FDZ39,OUT013,1764.9331973651333
NCP42,OUT013,3157.1133011114193
FDJ14,OUT035,1533.9912591247748
FDK04,OUT049,1055.3919979210077
NCC19,OUT017,3220.703852477404
FDS09,OUT018,639.5546353960005
FDZ02,OUT046,1652.929660868065
FDD35,OUT018,1647.6311740517835
NCY42,OUT017,2451.9037780919334
FDB05,OUT045,3883.823492082528
FDF20,OUT035,3223.5138169168586
NCO41,OUT018,1260.8439155544875
FDC40,OUT027,2787.9213314720437
FDV58,OUT045,3050.15191153187
FDZ57,OUT045,2111.1092486334533
DRM35,OUT046,2806.0886469475713
DRN36,OUT018,1209.1684289516402
FDQ13,OUT046,1348.2545674519781
DRO35,OUT010,-108.1631977319609
NCD43,OUT035,1829.204797499728
FDA51,OUT018,1598.8589825715824
NCX17,OUT027,5073.847594658545
NCZ17,OUT049,770.7677739596461
FDR11,OUT027,4013.7209449791535
FDW34,OUT049,3922.4997894904445
FDN50,OUT017,1679.3572697626657
FDS09,OUT046,882.9992735922702
FDS48,OUT018,2088.135183723836
FDL44,OUT049,2656.407242433097
DRF48,OUT018,2683.838031801714
FDA14,OUT018,2034.5251085288635
NCD30,OUT049,1614.60734862572
FDI16,OUT017,1056.2097717619909
NCG06,OUT035,4160.923452793721
DRZ24,OUT035,2089.8253028590934
NCS17,OUT045,1474.5326345514436
FDB37,OUT045,3775.596616569899
FDE10,OUT035,2296.760202771062
FDC57,OUT045,3016.0364710741856
FDM12,OUT018,2693.428550283477
FDE24,OUT049,2324.547467786095
FDW22,OUT045,3494.9326137860976
DRD01,OUT027,2379.103765417077
NCZ18,OUT027,5391.619583912799
FDN49,OUT045,713.9791663785879
FDR22,OUT035,1982.4638550803822
FDV08,OUT019,-1058.8136069575417
FDY39,OUT046,2974.0918871966105
FDV36,OUT049,2083.325823107088
FDO60,OUT045,721.727983523499
FDU04,OUT027,3400.10306262246
FDR20,OUT027,2287.7490275383893
FDW19,OUT019,13.50020534025407
FDU40,OUT049,3124.2174007941285
FDK15,OUT045,1566.167956095053
DRF15,OUT035,2523.7969067704353
FDQ25,OUT017,2958.328505972826
FDI48,OUT019,-872.7266706870912
FDS49,OUT046,1246.9217347805788
FDV22,OUT046,2510.1902033260694
NCV42,OUT046,1739.2011774499347
FDX26,OUT046,2851.6529135489936
FDI33,OUT018,1143.9286300470233
FDZ14,OUT049,2109.60793395896
FDG10,OUT013,1099.314948290732
FDM38,OUT018,639.0052049715043
FDG26,OUT027,5448.828411485911
FDH46,OUT035,1861.7979842870873
FDN13,OUT018,1283.670607081932
FDU57,OUT035,2591.6885780941343
NCI06,OUT046,2794.123910263093
FDM38,OUT045,947.9965216104613
NCG42,OUT010,64.27729958437004
FDL39,OUT045,2855.341963943651
FDT31,OUT019,1203.0630750152607
FDV59,OUT013,3483.0217017686246
FDB49,OUT035,1839.250940416437
FDD58,OUT049,1758.905528560109
DRN59,OUT046,724.825105781324
FDX48,OUT049,2559.123339988732
FDQ11,OUT049,4175.009002406199
FDY12,OUT049,1043.8716942717392
FDQ11,OUT045,4075.787572115183
DRI11,OUT017,2019.5978093812623
FDY32,OUT027,4021.3022799444607
FDS51,OUT045,988.7774747389597
FDR19,OUT010,380.5400671394701
DRB13,OUT018,2765.0448760582276
FDS21,OUT035,1201.9208805290066
FDQ40,OUT045,2818.8802444316843
NCE55,OUT013,2855.2462467286964
FDX43,OUT027,4054.4762717105295
FDS12,OUT049,2121.054080041119
DRK01,OUT027,2964.57396501893
FDN25,OUT017,1146.0153649897734
FDB60,OUT046,3056.9430444415675
FDQ13,OUT017,1518.9712439623252
DRK13,OUT045,3074.1709736780313
DRF25,OUT018,335.5253672150365
NCD42,OUT019,-1141.5008755324989
FDW25,OUT045,1397.3408257102258
NCV29,OUT027,4258.139271494229
NCK42,OUT035,3523.9095426074573
DRJ13,OUT027,3943.221908765283
DRD15,OUT017,3794.27041908203
FDM27,OUT045,2505.5843154653303
FDZ50,OUT018,2659.3928495289742
FDC04,OUT046,3755.278378526004
FDF50,OUT049,3222.750993241875
FDP15,OUT045,4002.5434121592752
FDK46,OUT035,4214.360577720527
FDZ56,OUT018,2358.8832173739283
FDY60,OUT049,2440.05326570051
FDB10,OUT035,3872.7827812144915
FDR57,OUT045,2529.359231552878
FDU58,OUT049,3126.482754996339
FDH02,OUT046,1484.5254898937553
FDP48,OUT013,3025.181785449472
FDI46,OUT035,4106.5452198538605
FDW56,OUT013,3141.462224257634
NCM19,OUT010,-167.87149271356918
FDS50,OUT027,4914.163968431047
FDK24,OUT013,853.3136097504363
FDO36,OUT017,2963.56870480347
FDK45,OUT027,3282.9010783815884
NCL05,OUT045,693.5510814343129
FDL32,OUT018,1550.365042498602
FDA28,OUT049,2147.089011638058
FDY36,OUT018,929.8425434410295
FDP32,OUT018,1760.8694368508598
FDL50,OUT046,1989.5248256183
DRC24,OUT049,2479.446243259939
NCS18,OUT017,1858.0943354043447
FDD16,OUT017,1348.4300948539017
NCV18,OUT013,1467.330873443213
FDX07,OUT046,2890.364888265926
NCZ05,OUT027,3103.59635871938
NCI31,OUT013,669.8103463973086
FDK14,OUT049,1486.1064212348501
NCR06,OUT045,706.4933450846625
NCF54,OUT049,2797.360717646014
DRG23,OUT010,450.7548752441758
FDD53,OUT046,701.3652302580924
NCM31,OUT027,3651.842935152771
FDT16,OUT017,4301.0029062077665
FDR40,OUT035,1508.751809274092
DRG25,OUT017,3061.243016541969
FDT10,OUT035,1187.4340678266785
FDY32,OUT013,2688.228619489881
FDN50,OUT035,1689.261755373027
FDZ35,OUT019,-75.01146202152779
